"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1965","Census Tract 701902","970","Census Tract 134304","6/1/2018 - 8/31/2018, Every day, Daily Average",2834,2137,3756
"1965","Census Tract 701902","975","Census Tract 134520","6/1/2018 - 8/31/2018, Every day, Daily Average",2629,1932,3575
"1965","Census Tract 701902","979","Census Tract 134720","6/1/2018 - 8/31/2018, Every day, Daily Average",2470,1740,3504
"1965","Census Tract 701902","980","Census Tract 134800","6/1/2018 - 8/31/2018, Every day, Daily Average",2424,1734,3387
"1965","Census Tract 701902","981","Census Tract 134901","6/1/2018 - 8/31/2018, Every day, Daily Average",2233,1549,3217
"1965","Census Tract 701902","982","Census Tract 134903","6/1/2018 - 8/31/2018, Every day, Daily Average",2480,1800,3415
"1965","Census Tract 701902","983","Census Tract 134904","6/1/2018 - 8/31/2018, Every day, Daily Average",2458,1744,3464
"1965","Census Tract 701902","984","Census Tract 134905","6/1/2018 - 8/31/2018, Every day, Daily Average",2289,1607,3259
"1965","Census Tract 701902","985","Census Tract 135102","6/1/2018 - 8/31/2018, Every day, Daily Average",2589,1788,3747
"1965","Census Tract 701902","986","Census Tract 135111","6/1/2018 - 8/31/2018, Every day, Daily Average",2637,1907,3645
"1965","Census Tract 701902","987","Census Tract 135113","6/1/2018 - 8/31/2018, Every day, Daily Average",2454,1777,3387
"1965","Census Tract 701902","988","Census Tract 135114","6/1/2018 - 8/31/2018, Every day, Daily Average",2547,1820,3563
"1965","Census Tract 701902","991","Census Tract 137103","6/1/2018 - 8/31/2018, Every day, Daily Average",2036,1435,2887
"1965","Census Tract 701902","992","Census Tract 137104","6/1/2018 - 8/31/2018, Every day, Daily Average",1907,1338,2717
"1965","Census Tract 701902","993","Census Tract 137201","6/1/2018 - 8/31/2018, Every day, Daily Average",2091,1479,2954
"1965","Census Tract 701902","994","Census Tract 137301","6/1/2018 - 8/31/2018, Every day, Daily Average",2583,1847,3611
"1965","Census Tract 701902","995","Census Tract 137302","6/1/2018 - 8/31/2018, Every day, Daily Average",2502,1815,3448
"1965","Census Tract 701902","996","Census Tract 137401","6/1/2018 - 8/31/2018, Every day, Daily Average",2528,1952,3273
"1965","Census Tract 701902","997","Census Tract 137402","6/1/2018 - 8/31/2018, Every day, Daily Average",2549,1908,3403
"1965","Census Tract 701902","998","Census Tract 137501","6/1/2018 - 8/31/2018, Every day, Daily Average",2488,1692,3657
"1965","Census Tract 701902","999","Census Tract 137502","6/1/2018 - 8/31/2018, Every day, Daily Average",2583,1976,3374
"1965","Census Tract 701902","1001","Census Tract 138000","6/1/2018 - 8/31/2018, Every day, Daily Average",2475,1945,3148
"1965","Census Tract 701902","1002","Census Tract 139001","6/1/2018 - 8/31/2018, Every day, Daily Average",1645,1105,2447
"1965","Census Tract 701902","1003","Census Tract 139200","6/1/2018 - 8/31/2018, Every day, Daily Average",1694,1146,2502
"1965","Census Tract 701902","1004","Census Tract 139301","6/1/2018 - 8/31/2018, Every day, Daily Average",1809,1248,2620
"1965","Census Tract 701902","1005","Census Tract 139302","6/1/2018 - 8/31/2018, Every day, Daily Average",1718,1173,2514
"1965","Census Tract 701902","1006","Census Tract 139303","6/1/2018 - 8/31/2018, Every day, Daily Average",1705,1164,2496
"1965","Census Tract 701902","1007","Census Tract 139401","6/1/2018 - 8/31/2018, Every day, Daily Average",2113,1389,3212
"1965","Census Tract 701902","1008","Census Tract 139402","6/1/2018 - 8/31/2018, Every day, Daily Average",2257,1481,3437
"1965","Census Tract 701902","1009","Census Tract 139502","6/1/2018 - 8/31/2018, Every day, Daily Average",2386,1404,4052
"1965","Census Tract 701902","1010","Census Tract 139503","6/1/2018 - 8/31/2018, Every day, Daily Average",2494,1423,4369
"1965","Census Tract 701902","1011","Census Tract 139504","6/1/2018 - 8/31/2018, Every day, Daily Average",2207,1429,3407
"1965","Census Tract 701902","1012","Census Tract 139600","6/1/2018 - 8/31/2018, Every day, Daily Average",2348,1470,3748
"1965","Census Tract 701902","1013","Census Tract 139701","6/1/2018 - 8/31/2018, Every day, Daily Average",2059,1301,3257
"1965","Census Tract 701902","1014","Census Tract 139702","6/1/2018 - 8/31/2018, Every day, Daily Average",2350,1489,3707
"1965","Census Tract 701902","1015","Census Tract 139703","6/1/2018 - 8/31/2018, Every day, Daily Average",2213,1548,3162
"1965","Census Tract 701902","1016","Census Tract 139801","6/1/2018 - 8/31/2018, Every day, Daily Average",2228,1516,3272
"1965","Census Tract 701902","1017","Census Tract 139802","6/1/2018 - 8/31/2018, Every day, Daily Average",2408,1622,3572
"1965","Census Tract 701902","1018","Census Tract 141101","6/1/2018 - 8/31/2018, Every day, Daily Average",1801,1204,2694
"1965","Census Tract 701902","1019","Census Tract 141102","6/1/2018 - 8/31/2018, Every day, Daily Average",1797,1191,2709
"1965","Census Tract 701902","1020","Census Tract 141201","6/1/2018 - 8/31/2018, Every day, Daily Average",1700,1131,2553
"1965","Census Tract 701902","1021","Census Tract 141202","6/1/2018 - 8/31/2018, Every day, Daily Average",2478,1574,3899
"1965","Census Tract 701902","1022","Census Tract 141302","6/1/2018 - 8/31/2018, Every day, Daily Average",1547,1000,2392
"1965","Census Tract 701902","1023","Census Tract 141303","6/1/2018 - 8/31/2018, Every day, Daily Average",1658,1089,2522
"1965","Census Tract 701902","1024","Census Tract 141304","6/1/2018 - 8/31/2018, Every day, Daily Average",1703,1120,2587
"1965","Census Tract 701902","1025","Census Tract 141400","6/1/2018 - 8/31/2018, Every day, Daily Average",1485,960,2296
"1965","Census Tract 701902","1026","Census Tract 141500","6/1/2018 - 8/31/2018, Every day, Daily Average",1438,914,2261
"1965","Census Tract 701902","1027","Census Tract 141600","6/1/2018 - 8/31/2018, Every day, Daily Average",1443,919,2264
"1965","Census Tract 701902","1028","Census Tract 141700","6/1/2018 - 8/31/2018, Every day, Daily Average",2314,1482,3610
"1965","Census Tract 701902","1029","Census Tract 143100","6/1/2018 - 8/31/2018, Every day, Daily Average",2351,1578,3501
"1965","Census Tract 701902","1030","Census Tract 143200","6/1/2018 - 8/31/2018, Every day, Daily Average",2188,1478,3239
"1965","Census Tract 701902","1031","Census Tract 143300","6/1/2018 - 8/31/2018, Every day, Daily Average",2119,1418,3165
"1965","Census Tract 701902","1032","Census Tract 143400","6/1/2018 - 8/31/2018, Every day, Daily Average",1969,1312,2953
"1965","Census Tract 701902","1033","Census Tract 143500","6/1/2018 - 8/31/2018, Every day, Daily Average",2170,1409,3340
"1965","Census Tract 701902","1034","Census Tract 143602","6/1/2018 - 8/31/2018, Every day, Daily Average",2500,1651,3784
"1965","Census Tract 701902","1035","Census Tract 143603","6/1/2018 - 8/31/2018, Every day, Daily Average",2216,1524,3221
"1965","Census Tract 701902","1036","Census Tract 143604","6/1/2018 - 8/31/2018, Every day, Daily Average",2259,1562,3265
"1965","Census Tract 701902","1037","Census Tract 143700","6/1/2018 - 8/31/2018, Every day, Daily Average",2424,1687,3482
"1965","Census Tract 701902","1038","Census Tract 143800","6/1/2018 - 8/31/2018, Every day, Daily Average",2265,1567,3272
"1965","Census Tract 701902","1039","Census Tract 143901","6/1/2018 - 8/31/2018, Every day, Daily Average",2413,1617,3600
"1965","Census Tract 701902","1040","Census Tract 143902","6/1/2018 - 8/31/2018, Every day, Daily Average",2386,1609,3536
"1965","Census Tract 701902","1041","Census Tract 181000","6/1/2018 - 8/31/2018, Every day, Daily Average",2867,1894,4338
"1965","Census Tract 701902","1042","Census Tract 181300","6/1/2018 - 8/31/2018, Every day, Daily Average",2569,1690,3903
"1965","Census Tract 701902","1046","Census Tract 183101","6/1/2018 - 8/31/2018, Every day, Daily Average",2433,1723,3434
"1965","Census Tract 701902","1047","Census Tract 183103","6/1/2018 - 8/31/2018, Every day, Daily Average",2454,1649,3651
"1965","Census Tract 701902","1049","Census Tract 183220","6/1/2018 - 8/31/2018, Every day, Daily Average",2704,1859,3931
"1965","Census Tract 701902","1054","Census Tract 183402","6/1/2018 - 8/31/2018, Every day, Daily Average",2839,1965,4100
"1965","Census Tract 701902","1055","Census Tract 183510","6/1/2018 - 8/31/2018, Every day, Daily Average",2637,1777,3912
"1965","Census Tract 701902","1056","Census Tract 183520","6/1/2018 - 8/31/2018, Every day, Daily Average",2484,1611,3829
"1965","Census Tract 701902","1059","Census Tract 183701","6/1/2018 - 8/31/2018, Every day, Daily Average",2377,1587,3559
"1965","Census Tract 701902","1060","Census Tract 183702","6/1/2018 - 8/31/2018, Every day, Daily Average",2385,1579,3600
"1965","Census Tract 701902","1061","Census Tract 183810","6/1/2018 - 8/31/2018, Every day, Daily Average",2583,1661,4016
"1965","Census Tract 701902","1062","Census Tract 183820","6/1/2018 - 8/31/2018, Every day, Daily Average",2336,1531,3562
"1965","Census Tract 701902","1063","Census Tract 185100","6/1/2018 - 8/31/2018, Every day, Daily Average",2310,1505,3544
"1965","Census Tract 701902","1064","Census Tract 185202","6/1/2018 - 8/31/2018, Every day, Daily Average",2522,1540,4127
"1965","Census Tract 701902","1065","Census Tract 185203","6/1/2018 - 8/31/2018, Every day, Daily Average",2862,1805,4537
"1965","Census Tract 701902","1067","Census Tract 185310","6/1/2018 - 8/31/2018, Every day, Daily Average",2647,1626,4307
"1965","Census Tract 701902","1068","Census Tract 185320","6/1/2018 - 8/31/2018, Every day, Daily Average",2467,1584,3841
"1965","Census Tract 701902","1069","Census Tract 186100","6/1/2018 - 8/31/2018, Every day, Daily Average",2522,1646,3863
"1965","Census Tract 701902","1070","Census Tract 186201","6/1/2018 - 8/31/2018, Every day, Daily Average",3048,1982,4686
"1965","Census Tract 701902","1071","Census Tract 186202","6/1/2018 - 8/31/2018, Every day, Daily Average",2533,1659,3865
"1965","Census Tract 701902","1073","Census Tract 186301","6/1/2018 - 8/31/2018, Every day, Daily Average",2472,1599,3820
"1965","Census Tract 701902","1074","Census Tract 186302","6/1/2018 - 8/31/2018, Every day, Daily Average",2532,1667,3845
"1965","Census Tract 701902","1075","Census Tract 186401","6/1/2018 - 8/31/2018, Every day, Daily Average",2472,1604,3809
"1965","Census Tract 701902","1076","Census Tract 186403","6/1/2018 - 8/31/2018, Every day, Daily Average",2437,1598,3716
"1965","Census Tract 701902","1077","Census Tract 186404","6/1/2018 - 8/31/2018, Every day, Daily Average",2654,1829,3850
"1965","Census Tract 701902","1078","Census Tract 187101","6/1/2018 - 8/31/2018, Every day, Daily Average",2232,1512,3293
"1965","Census Tract 701902","1079","Census Tract 187102","6/1/2018 - 8/31/2018, Every day, Daily Average",2280,1507,3449
"1965","Census Tract 701902","1080","Census Tract 187200","6/1/2018 - 8/31/2018, Every day, Daily Average",2195,1456,3307
"1965","Census Tract 701902","1081","Census Tract 187300","6/1/2018 - 8/31/2018, Every day, Daily Average",2499,1629,3831
"1965","Census Tract 701902","1082","Census Tract 188100","6/1/2018 - 8/31/2018, Every day, Daily Average",2871,1898,4341
"1965","Census Tract 701902","1083","Census Tract 188201","6/1/2018 - 8/31/2018, Every day, Daily Average",2696,1756,4137
"1965","Census Tract 701902","1084","Census Tract 188202","6/1/2018 - 8/31/2018, Every day, Daily Average",2676,1790,3999
"1965","Census Tract 701902","1085","Census Tract 188300","6/1/2018 - 8/31/2018, Every day, Daily Average",2667,1680,4231
"1965","Census Tract 701902","1086","Census Tract 189101","6/1/2018 - 8/31/2018, Every day, Daily Average",2871,1976,4170
"1965","Census Tract 701902","1087","Census Tract 189102","6/1/2018 - 8/31/2018, Every day, Daily Average",3218,2217,4669
"1965","Census Tract 701902","1088","Census Tract 189201","6/1/2018 - 8/31/2018, Every day, Daily Average",2956,1976,4420
"1965","Census Tract 701902","1089","Census Tract 189202","6/1/2018 - 8/31/2018, Every day, Daily Average",3428,2286,5140
"1965","Census Tract 701902","1090","Census Tract 189300","6/1/2018 - 8/31/2018, Every day, Daily Average",3317,2270,4845
"1965","Census Tract 701902","1091","Census Tract 189400","6/1/2018 - 8/31/2018, Every day, Daily Average",3118,2119,4586
"1965","Census Tract 701902","1092","Census Tract 189500","6/1/2018 - 8/31/2018, Every day, Daily Average",3012,2026,4476
"1965","Census Tract 701902","1093","Census Tract 189600","6/1/2018 - 8/31/2018, Every day, Daily Average",2686,1840,3919
"1965","Census Tract 701902","1094","Census Tract 189701","6/1/2018 - 8/31/2018, Every day, Daily Average",2957,2090,4182
"1965","Census Tract 701902","1095","Census Tract 189702","6/1/2018 - 8/31/2018, Every day, Daily Average",2696,1836,3958
"1965","Census Tract 701902","1096","Census Tract 189800","6/1/2018 - 8/31/2018, Every day, Daily Average",2652,1784,3941
"1965","Census Tract 701902","1097","Census Tract 189902","6/1/2018 - 8/31/2018, Every day, Daily Average",2669,1804,3946
"1965","Census Tract 701902","1098","Census Tract 189903","6/1/2018 - 8/31/2018, Every day, Daily Average",2874,2000,4128
"1965","Census Tract 701902","1099","Census Tract 189904","6/1/2018 - 8/31/2018, Every day, Daily Average",2854,1987,4099
"1965","Census Tract 701902","1100","Census Tract 189905","6/1/2018 - 8/31/2018, Every day, Daily Average",2887,2000,4166
"1965","Census Tract 701902","1101","Census Tract 190100","6/1/2018 - 8/31/2018, Every day, Daily Average",2750,1912,3954
"1965","Census Tract 701902","1102","Census Tract 190201","6/1/2018 - 8/31/2018, Every day, Daily Average",2782,1909,4053
"1965","Census Tract 701902","1103","Census Tract 190202","6/1/2018 - 8/31/2018, Every day, Daily Average",2920,2026,4206
"1965","Census Tract 701902","1104","Census Tract 190301","6/1/2018 - 8/31/2018, Every day, Daily Average",2713,1777,4140
"1965","Census Tract 701902","1105","Census Tract 190401","6/1/2018 - 8/31/2018, Every day, Daily Average",3080,1996,4751
"1965","Census Tract 701902","1106","Census Tract 190402","6/1/2018 - 8/31/2018, Every day, Daily Average",3045,2043,4537
"1965","Census Tract 701902","1107","Census Tract 190510","6/1/2018 - 8/31/2018, Every day, Daily Average",2459,1612,3750
"1965","Census Tract 701902","1108","Census Tract 190520","6/1/2018 - 8/31/2018, Every day, Daily Average",2987,1969,4529
"1965","Census Tract 701902","1109","Census Tract 190700","6/1/2018 - 8/31/2018, Every day, Daily Average",2623,1822,3775
"1965","Census Tract 701902","1110","Census Tract 190801","6/1/2018 - 8/31/2018, Every day, Daily Average",2616,1814,3771
"1965","Census Tract 701902","1111","Census Tract 190802","6/1/2018 - 8/31/2018, Every day, Daily Average",2613,1783,3827
"1965","Census Tract 701902","1112","Census Tract 190901","6/1/2018 - 8/31/2018, Every day, Daily Average",2402,1597,3610
"1965","Census Tract 701902","1113","Census Tract 190902","6/1/2018 - 8/31/2018, Every day, Daily Average",2719,1886,3918
"1965","Census Tract 701902","1114","Census Tract 191000","6/1/2018 - 8/31/2018, Every day, Daily Average",2746,1869,4032
"1965","Census Tract 701902","1115","Census Tract 191110","6/1/2018 - 8/31/2018, Every day, Daily Average",2947,2030,4278
"1965","Census Tract 701902","1116","Census Tract 191120","6/1/2018 - 8/31/2018, Every day, Daily Average",2229,1467,3385
"1965","Census Tract 701902","1117","Census Tract 191201","6/1/2018 - 8/31/2018, Every day, Daily Average",3031,2015,4558
"1965","Census Tract 701902","1118","Census Tract 191203","6/1/2018 - 8/31/2018, Every day, Daily Average",2812,1856,4258
"1965","Census Tract 701902","1119","Census Tract 191204","6/1/2018 - 8/31/2018, Every day, Daily Average",3116,2052,4731
"1965","Census Tract 701902","1120","Census Tract 191301","6/1/2018 - 8/31/2018, Every day, Daily Average",2801,1872,4189
"1965","Census Tract 701902","1121","Census Tract 191302","6/1/2018 - 8/31/2018, Every day, Daily Average",2833,1898,4227
"1965","Census Tract 701902","1122","Census Tract 191410","6/1/2018 - 8/31/2018, Every day, Daily Average",2576,1741,3810
"1965","Census Tract 701902","1123","Census Tract 191420","6/1/2018 - 8/31/2018, Every day, Daily Average",2507,1703,3689
"1965","Census Tract 701902","1124","Census Tract 191500","6/1/2018 - 8/31/2018, Every day, Daily Average",2176,1399,3383
"1965","Census Tract 701902","1125","Census Tract 191610","6/1/2018 - 8/31/2018, Every day, Daily Average",2664,1798,3946
"1965","Census Tract 701902","1126","Census Tract 191620","6/1/2018 - 8/31/2018, Every day, Daily Average",2137,1392,3280
"1965","Census Tract 701902","1127","Census Tract 191710","6/1/2018 - 8/31/2018, Every day, Daily Average",2580,1755,3791
"1965","Census Tract 701902","1128","Census Tract 191720","6/1/2018 - 8/31/2018, Every day, Daily Average",2560,1792,3656
"1965","Census Tract 701902","1129","Census Tract 191810","6/1/2018 - 8/31/2018, Every day, Daily Average",2378,1668,3390
"1965","Census Tract 701902","1130","Census Tract 191820","6/1/2018 - 8/31/2018, Every day, Daily Average",2333,1624,3351
"1965","Census Tract 701902","1131","Census Tract 191901","6/1/2018 - 8/31/2018, Every day, Daily Average",2197,1527,3160
"1965","Census Tract 701902","1132","Census Tract 191902","6/1/2018 - 8/31/2018, Every day, Daily Average",2016,1399,2904
"1965","Census Tract 701902","1133","Census Tract 192001","6/1/2018 - 8/31/2018, Every day, Daily Average",2184,1447,3294
"1965","Census Tract 701902","1134","Census Tract 192002","6/1/2018 - 8/31/2018, Every day, Daily Average",2000,1306,3061
"1965","Census Tract 701902","1135","Census Tract 192300","6/1/2018 - 8/31/2018, Every day, Daily Average",2274,1562,3310
"1965","Census Tract 701902","1136","Census Tract 192410","6/1/2018 - 8/31/2018, Every day, Daily Average",2438,1649,3602
"1965","Census Tract 701902","1137","Census Tract 192420","6/1/2018 - 8/31/2018, Every day, Daily Average",2475,1656,3696
"1965","Census Tract 701902","1138","Census Tract 192510","6/1/2018 - 8/31/2018, Every day, Daily Average",2528,1684,3794
"1965","Census Tract 701902","1139","Census Tract 192520","6/1/2018 - 8/31/2018, Every day, Daily Average",2754,1860,4076
"1965","Census Tract 701902","1140","Census Tract 192610","6/1/2018 - 8/31/2018, Every day, Daily Average",2153,1367,3389
"1965","Census Tract 701902","1141","Census Tract 192620","6/1/2018 - 8/31/2018, Every day, Daily Average",2718,1804,4094
"1965","Census Tract 701902","1142","Census Tract 192700","6/1/2018 - 8/31/2018, Every day, Daily Average",2139,1373,3331
"1965","Census Tract 701902","1143","Census Tract 194101","6/1/2018 - 8/31/2018, Every day, Daily Average",2771,1914,4011
"1965","Census Tract 701902","1144","Census Tract 194102","6/1/2018 - 8/31/2018, Every day, Daily Average",2658,1812,3898
"1965","Census Tract 701902","1145","Census Tract 194200","6/1/2018 - 8/31/2018, Every day, Daily Average",2584,1747,3820
"1965","Census Tract 701902","1146","Census Tract 194300","6/1/2018 - 8/31/2018, Every day, Daily Average",2219,1531,3215
"1965","Census Tract 701902","1147","Census Tract 194401","6/1/2018 - 8/31/2018, Every day, Daily Average",1969,1314,2949
"1965","Census Tract 701902","1148","Census Tract 194402","6/1/2018 - 8/31/2018, Every day, Daily Average",1829,1226,2727
"1965","Census Tract 701902","1149","Census Tract 194500","6/1/2018 - 8/31/2018, Every day, Daily Average",1699,1147,2514
"1965","Census Tract 701902","1150","Census Tract 195100","6/1/2018 - 8/31/2018, Every day, Daily Average",2979,1904,4659
"1965","Census Tract 701902","1151","Census Tract 195201","6/1/2018 - 8/31/2018, Every day, Daily Average",2912,1931,4391
"1965","Census Tract 701902","1152","Census Tract 195202","6/1/2018 - 8/31/2018, Every day, Daily Average",3137,2096,4692
"1965","Census Tract 701902","1153","Census Tract 195300","6/1/2018 - 8/31/2018, Every day, Daily Average",2908,1965,4301
"1965","Census Tract 701902","1154","Census Tract 195400","6/1/2018 - 8/31/2018, Every day, Daily Average",2811,1804,4377
"1965","Census Tract 701902","1155","Census Tract 195500","6/1/2018 - 8/31/2018, Every day, Daily Average",2577,1665,3986
"1965","Census Tract 701902","1156","Census Tract 195600","6/1/2018 - 8/31/2018, Every day, Daily Average",2604,1648,4112
"1965","Census Tract 701902","1157","Census Tract 195710","6/1/2018 - 8/31/2018, Every day, Daily Average",1960,1223,3138
"1965","Census Tract 701902","1158","Census Tract 195720","6/1/2018 - 8/31/2018, Every day, Daily Average",1913,1199,3051
"1965","Census Tract 701902","1159","Census Tract 195802","6/1/2018 - 8/31/2018, Every day, Daily Average",2037,1282,3235
"1965","Census Tract 701902","1160","Census Tract 195803","6/1/2018 - 8/31/2018, Every day, Daily Average",2649,1647,4260
"1965","Census Tract 701902","1161","Census Tract 195804","6/1/2018 - 8/31/2018, Every day, Daily Average",2546,1575,4113
"1965","Census Tract 701902","1162","Census Tract 195901","6/1/2018 - 8/31/2018, Every day, Daily Average",2909,1871,4521
"1965","Census Tract 701902","1163","Census Tract 195902","6/1/2018 - 8/31/2018, Every day, Daily Average",2878,1807,4582
"1965","Census Tract 701902","1164","Census Tract 195903","6/1/2018 - 8/31/2018, Every day, Daily Average",1863,1216,2852
"1965","Census Tract 701902","1165","Census Tract 197200","6/1/2018 - 8/31/2018, Every day, Daily Average",1889,1297,2750
"1965","Census Tract 701902","1166","Census Tract 197300","6/1/2018 - 8/31/2018, Every day, Daily Average",2631,1577,4388
"1965","Census Tract 701902","1167","Census Tract 197410","6/1/2018 - 8/31/2018, Every day, Daily Average",2331,1523,3565
"1965","Census Tract 701902","1168","Census Tract 197420","6/1/2018 - 8/31/2018, Every day, Daily Average",2529,1608,3976
"1965","Census Tract 701902","1169","Census Tract 197500","6/1/2018 - 8/31/2018, Every day, Daily Average",1937,1194,3141
"1965","Census Tract 701902","1170","Census Tract 197600","6/1/2018 - 8/31/2018, Every day, Daily Average",1881,1163,3041
"1965","Census Tract 701902","1171","Census Tract 197700","6/1/2018 - 8/31/2018, Every day, Daily Average",2131,1292,3513
"1965","Census Tract 701902","1172","Census Tract 199000","6/1/2018 - 8/31/2018, Every day, Daily Average",2257,1440,3536
"1965","Census Tract 701902","1174","Census Tract 199120","6/1/2018 - 8/31/2018, Every day, Daily Average",3020,1952,4670
"1965","Census Tract 701902","1177","Census Tract 199300","6/1/2018 - 8/31/2018, Every day, Daily Average",2364,1541,3626
"1965","Census Tract 701902","1178","Census Tract 199400","6/1/2018 - 8/31/2018, Every day, Daily Average",2264,1464,3499
"1965","Census Tract 701902","1179","Census Tract 199700","6/1/2018 - 8/31/2018, Every day, Daily Average",2489,1630,3798
"1965","Census Tract 701902","1181","Census Tract 199900","6/1/2018 - 8/31/2018, Every day, Daily Average",2577,1697,3911
"1965","Census Tract 701902","1188","Census Tract 201402","6/1/2018 - 8/31/2018, Every day, Daily Average",2979,1857,4778
"1965","Census Tract 701902","1193","Census Tract 201602","6/1/2018 - 8/31/2018, Every day, Daily Average",2971,1994,4426
"1965","Census Tract 701902","1194","Census Tract 201700","6/1/2018 - 8/31/2018, Every day, Daily Average",3176,2027,4975
"1965","Census Tract 701902","1195","Census Tract 203100","6/1/2018 - 8/31/2018, Every day, Daily Average",2415,1557,3743
"1965","Census Tract 701902","1196","Census Tract 203200","6/1/2018 - 8/31/2018, Every day, Daily Average",2227,1469,3373
"1965","Census Tract 701902","1197","Census Tract 203300","6/1/2018 - 8/31/2018, Every day, Daily Average",2511,1613,3908
"1965","Census Tract 701902","1198","Census Tract 203500","6/1/2018 - 8/31/2018, Every day, Daily Average",2437,1553,3822
"1965","Census Tract 701902","1199","Census Tract 203600","6/1/2018 - 8/31/2018, Every day, Daily Average",2160,1422,3280
"1965","Census Tract 701902","1202","Census Tract 203800","6/1/2018 - 8/31/2018, Every day, Daily Average",2284,1620,3219
"1965","Census Tract 701902","1203","Census Tract 203900","6/1/2018 - 8/31/2018, Every day, Daily Average",2230,1420,3499
"1965","Census Tract 701902","1208","Census Tract 204410","6/1/2018 - 8/31/2018, Every day, Daily Average",2060,1350,3141
"1965","Census Tract 701902","1209","Census Tract 204420","6/1/2018 - 8/31/2018, Every day, Daily Average",2002,1409,2843
"1965","Census Tract 701902","1210","Census Tract 204600","6/1/2018 - 8/31/2018, Every day, Daily Average",2088,1349,3230
"1965","Census Tract 701902","1211","Census Tract 204700","6/1/2018 - 8/31/2018, Every day, Daily Average",1984,1283,3066
"1965","Census Tract 701902","1212","Census Tract 204810","6/1/2018 - 8/31/2018, Every day, Daily Average",2228,1402,3540
"1965","Census Tract 701902","1213","Census Tract 204820","6/1/2018 - 8/31/2018, Every day, Daily Average",1869,1266,2758
"1965","Census Tract 701902","1214","Census Tract 204910","6/1/2018 - 8/31/2018, Every day, Daily Average",3031,1939,4736
"1965","Census Tract 701902","1215","Census Tract 204920","6/1/2018 - 8/31/2018, Every day, Daily Average",1938,1310,2865
"1965","Census Tract 701902","1217","Census Tract 205120","6/1/2018 - 8/31/2018, Every day, Daily Average",2513,1576,4006
"1965","Census Tract 701902","1218","Census Tract 206010","6/1/2018 - 8/31/2018, Every day, Daily Average",2067,1298,3290
"1965","Census Tract 701902","1219","Census Tract 206020","6/1/2018 - 8/31/2018, Every day, Daily Average",2407,1552,3732
"1965","Census Tract 701902","1220","Census Tract 206031","6/1/2018 - 8/31/2018, Every day, Daily Average",1977,1268,3081
"1965","Census Tract 701902","1221","Census Tract 206032","6/1/2018 - 8/31/2018, Every day, Daily Average",2486,1585,3897
"1965","Census Tract 701902","1222","Census Tract 206050","6/1/2018 - 8/31/2018, Every day, Daily Average",1967,1268,3050
"1965","Census Tract 701902","1223","Census Tract 206200","6/1/2018 - 8/31/2018, Every day, Daily Average",2518,1645,3852
"1965","Census Tract 701902","1224","Census Tract 206300","6/1/2018 - 8/31/2018, Every day, Daily Average",2551,1646,3951
"1965","Census Tract 701902","1225","Census Tract 207101","6/1/2018 - 8/31/2018, Every day, Daily Average",2222,1354,3645
"1965","Census Tract 701902","1226","Census Tract 207102","6/1/2018 - 8/31/2018, Every day, Daily Average",2494,1580,3936
"1965","Census Tract 701902","1227","Census Tract 207103","6/1/2018 - 8/31/2018, Every day, Daily Average",2261,1370,3729
"1965","Census Tract 701902","1228","Census Tract 207301","6/1/2018 - 8/31/2018, Every day, Daily Average",2194,1384,3477
"1965","Census Tract 701902","1229","Census Tract 207302","6/1/2018 - 8/31/2018, Every day, Daily Average",2367,1485,3771
"1965","Census Tract 701902","1230","Census Tract 207400","6/1/2018 - 8/31/2018, Every day, Daily Average",1958,1214,3156
"1965","Census Tract 701902","1231","Census Tract 207501","6/1/2018 - 8/31/2018, Every day, Daily Average",1780,1122,2823
"1965","Census Tract 701902","1232","Census Tract 207502","6/1/2018 - 8/31/2018, Every day, Daily Average",1811,1146,2860
"1965","Census Tract 701902","1233","Census Tract 207710","6/1/2018 - 8/31/2018, Every day, Daily Average",1809,1129,2898
"1965","Census Tract 701902","1234","Census Tract 207900","6/1/2018 - 8/31/2018, Every day, Daily Average",2139,1350,3386
"1965","Census Tract 701902","1235","Census Tract 208000","6/1/2018 - 8/31/2018, Every day, Daily Average",1900,1185,3046
"1965","Census Tract 701902","1236","Census Tract 208301","6/1/2018 - 8/31/2018, Every day, Daily Average",2155,1332,3485
"1965","Census Tract 701902","1237","Census Tract 208302","6/1/2018 - 8/31/2018, Every day, Daily Average",2208,1377,3540
"1965","Census Tract 701902","1238","Census Tract 208401","6/1/2018 - 8/31/2018, Every day, Daily Average",2584,1547,4315
"1965","Census Tract 701902","1239","Census Tract 208402","6/1/2018 - 8/31/2018, Every day, Daily Average",2719,1723,4288
"1965","Census Tract 701902","1240","Census Tract 208501","6/1/2018 - 8/31/2018, Every day, Daily Average",3027,1931,4744
"1965","Census Tract 701902","1241","Census Tract 208502","6/1/2018 - 8/31/2018, Every day, Daily Average",2821,1719,4628
"1965","Census Tract 701902","1242","Census Tract 208610","6/1/2018 - 8/31/2018, Every day, Daily Average",2790,1860,4184
"1965","Census Tract 701902","1243","Census Tract 208620","6/1/2018 - 8/31/2018, Every day, Daily Average",2896,1896,4421
"1965","Census Tract 701902","1244","Census Tract 208710","6/1/2018 - 8/31/2018, Every day, Daily Average",2791,1809,4304
