"Origin Movement ID","Origin Display Name","Destination Movement ID","Destination Display Name","Date Range","Mean Travel Time (Seconds)","Range - Lower Bound Travel Time (Seconds)","Range - Upper Bound Travel Time (Seconds)"
"1556","Census Tract 267800","641","Census Tract 574400","6/1/2018 - 8/31/2018, Every day, Daily Average",2951,1984,4387
"1556","Census Tract 267800","642","Census Tract 574500","6/1/2018 - 8/31/2018, Every day, Daily Average",2993,2014,4446
"1556","Census Tract 267800","649","Census Tract 575001","6/1/2018 - 8/31/2018, Every day, Daily Average",3186,2035,4987
"1556","Census Tract 267800","659","Census Tract 575500","6/1/2018 - 8/31/2018, Every day, Daily Average",2880,1939,4275
"1556","Census Tract 267800","663","Census Tract 575901","6/1/2018 - 8/31/2018, Every day, Daily Average",3140,2102,4689
"1556","Census Tract 267800","664","Census Tract 575902","6/1/2018 - 8/31/2018, Every day, Daily Average",3779,2646,5395
"1556","Census Tract 267800","665","Census Tract 576001","6/1/2018 - 8/31/2018, Every day, Daily Average",3221,2053,5051
"1556","Census Tract 267800","693","Census Tract 980006","6/1/2018 - 8/31/2018, Every day, Daily Average",3062,2056,4558
"1556","Census Tract 267800","695","Census Tract 980018","6/1/2018 - 8/31/2018, Every day, Daily Average",2766,1829,4182
"1556","Census Tract 267800","696","Census Tract 980033","6/1/2018 - 8/31/2018, Every day, Daily Average",3197,2171,4706
"1556","Census Tract 267800","702","Census Tract 101400","6/1/2018 - 8/31/2018, Every day, Daily Average",2226,1700,2914
"1556","Census Tract 267800","704","Census Tract 102104","6/1/2018 - 8/31/2018, Every day, Daily Average",2372,1668,3372
"1556","Census Tract 267800","705","Census Tract 102105","6/1/2018 - 8/31/2018, Every day, Daily Average",1971,1474,2634
"1556","Census Tract 267800","706","Census Tract 102107","6/1/2018 - 8/31/2018, Every day, Daily Average",2051,1556,2702
"1556","Census Tract 267800","708","Census Tract 103102","6/1/2018 - 8/31/2018, Every day, Daily Average",2168,1686,2787
"1556","Census Tract 267800","709","Census Tract 103200","6/1/2018 - 8/31/2018, Every day, Daily Average",1909,1421,2562
"1556","Census Tract 267800","710","Census Tract 103300","6/1/2018 - 8/31/2018, Every day, Daily Average",1981,1515,2590
"1556","Census Tract 267800","711","Census Tract 103400","6/1/2018 - 8/31/2018, Every day, Daily Average",2042,1561,2671
"1556","Census Tract 267800","712","Census Tract 104103","6/1/2018 - 8/31/2018, Every day, Daily Average",1869,1302,2681
"1556","Census Tract 267800","713","Census Tract 104105","6/1/2018 - 8/31/2018, Every day, Daily Average",1686,1230,2310
"1556","Census Tract 267800","714","Census Tract 104108","6/1/2018 - 8/31/2018, Every day, Daily Average",1732,1249,2401
"1556","Census Tract 267800","715","Census Tract 104124","6/1/2018 - 8/31/2018, Every day, Daily Average",1785,1298,2453
"1556","Census Tract 267800","716","Census Tract 104201","6/1/2018 - 8/31/2018, Every day, Daily Average",1727,1191,2503
"1556","Census Tract 267800","717","Census Tract 104203","6/1/2018 - 8/31/2018, Every day, Daily Average",1638,1200,2235
"1556","Census Tract 267800","718","Census Tract 104204","6/1/2018 - 8/31/2018, Every day, Daily Average",1685,1211,2342
"1556","Census Tract 267800","719","Census Tract 104310","6/1/2018 - 8/31/2018, Every day, Daily Average",1628,1106,2394
"1556","Census Tract 267800","720","Census Tract 104320","6/1/2018 - 8/31/2018, Every day, Daily Average",1669,1161,2398
"1556","Census Tract 267800","721","Census Tract 104401","6/1/2018 - 8/31/2018, Every day, Daily Average",1638,1098,2442
"1556","Census Tract 267800","722","Census Tract 104403","6/1/2018 - 8/31/2018, Every day, Daily Average",1689,1127,2529
"1556","Census Tract 267800","723","Census Tract 104404","6/1/2018 - 8/31/2018, Every day, Daily Average",1614,1102,2362
"1556","Census Tract 267800","725","Census Tract 104610","6/1/2018 - 8/31/2018, Every day, Daily Average",1580,1195,2087
"1556","Census Tract 267800","727","Census Tract 104701","6/1/2018 - 8/31/2018, Every day, Daily Average",1725,1363,2181
"1556","Census Tract 267800","729","Census Tract 104704","6/1/2018 - 8/31/2018, Every day, Daily Average",1895,1351,2657
"1556","Census Tract 267800","730","Census Tract 104810","6/1/2018 - 8/31/2018, Every day, Daily Average",1930,1376,2707
"1556","Census Tract 267800","731","Census Tract 104821","6/1/2018 - 8/31/2018, Every day, Daily Average",2195,1454,3311
"1556","Census Tract 267800","732","Census Tract 104822","6/1/2018 - 8/31/2018, Every day, Daily Average",2016,1427,2848
"1556","Census Tract 267800","733","Census Tract 106010","6/1/2018 - 8/31/2018, Every day, Daily Average",2207,1501,3243
"1556","Census Tract 267800","734","Census Tract 106020","6/1/2018 - 8/31/2018, Every day, Daily Average",2483,1653,3728
"1556","Census Tract 267800","736","Census Tract 106112","6/1/2018 - 8/31/2018, Every day, Daily Average",2030,1377,2990
"1556","Census Tract 267800","737","Census Tract 106113","6/1/2018 - 8/31/2018, Every day, Daily Average",2076,1395,3089
"1556","Census Tract 267800","738","Census Tract 106114","6/1/2018 - 8/31/2018, Every day, Daily Average",1943,1389,2716
"1556","Census Tract 267800","741","Census Tract 106406","6/1/2018 - 8/31/2018, Every day, Daily Average",1997,1342,2971
"1556","Census Tract 267800","744","Census Tract 106510","6/1/2018 - 8/31/2018, Every day, Daily Average",1734,1160,2591
"1556","Census Tract 267800","745","Census Tract 106520","6/1/2018 - 8/31/2018, Every day, Daily Average",2208,1401,3479
"1556","Census Tract 267800","746","Census Tract 106603","6/1/2018 - 8/31/2018, Every day, Daily Average",1796,1183,2725
"1556","Census Tract 267800","747","Census Tract 106604","6/1/2018 - 8/31/2018, Every day, Daily Average",1483,1005,2188
"1556","Census Tract 267800","748","Census Tract 106641","6/1/2018 - 8/31/2018, Every day, Daily Average",2020,1386,2942
"1556","Census Tract 267800","749","Census Tract 106642","6/1/2018 - 8/31/2018, Every day, Daily Average",1551,1073,2239
"1556","Census Tract 267800","750","Census Tract 106643","6/1/2018 - 8/31/2018, Every day, Daily Average",1576,1102,2252
"1556","Census Tract 267800","751","Census Tract 106645","6/1/2018 - 8/31/2018, Every day, Daily Average",1953,1319,2891
"1556","Census Tract 267800","752","Census Tract 106646","6/1/2018 - 8/31/2018, Every day, Daily Average",1525,1038,2240
"1556","Census Tract 267800","754","Census Tract 106649","6/1/2018 - 8/31/2018, Every day, Daily Average",1462,977,2185
"1556","Census Tract 267800","757","Census Tract 108101","6/1/2018 - 8/31/2018, Every day, Daily Average",1644,1162,2324
"1556","Census Tract 267800","758","Census Tract 108102","6/1/2018 - 8/31/2018, Every day, Daily Average",1660,1190,2315
"1556","Census Tract 267800","759","Census Tract 108103","6/1/2018 - 8/31/2018, Every day, Daily Average",1613,1135,2291
"1556","Census Tract 267800","761","Census Tract 108201","6/1/2018 - 8/31/2018, Every day, Daily Average",1694,1228,2336
"1556","Census Tract 267800","762","Census Tract 108202","6/1/2018 - 8/31/2018, Every day, Daily Average",1765,1287,2420
"1556","Census Tract 267800","763","Census Tract 109100","6/1/2018 - 8/31/2018, Every day, Daily Average",1411,954,2085
"1556","Census Tract 267800","764","Census Tract 109200","6/1/2018 - 8/31/2018, Every day, Daily Average",1335,915,1947
"1556","Census Tract 267800","765","Census Tract 109300","6/1/2018 - 8/31/2018, Every day, Daily Average",1367,924,2020
"1556","Census Tract 267800","766","Census Tract 109400","6/1/2018 - 8/31/2018, Every day, Daily Average",1552,1030,2337
"1556","Census Tract 267800","767","Census Tract 109500","6/1/2018 - 8/31/2018, Every day, Daily Average",1679,1105,2550
"1556","Census Tract 267800","768","Census Tract 109601","6/1/2018 - 8/31/2018, Every day, Daily Average",1495,1028,2173
"1556","Census Tract 267800","769","Census Tract 109603","6/1/2018 - 8/31/2018, Every day, Daily Average",1328,895,1969
"1556","Census Tract 267800","770","Census Tract 109604","6/1/2018 - 8/31/2018, Every day, Daily Average",1356,922,1992
"1556","Census Tract 267800","771","Census Tract 109700","6/1/2018 - 8/31/2018, Every day, Daily Average",1340,905,1984
"1556","Census Tract 267800","772","Census Tract 109800","6/1/2018 - 8/31/2018, Every day, Daily Average",1318,873,1987
"1556","Census Tract 267800","773","Census Tract 111100","6/1/2018 - 8/31/2018, Every day, Daily Average",1922,1301,2837
"1556","Census Tract 267800","774","Census Tract 111201","6/1/2018 - 8/31/2018, Every day, Daily Average",1903,1279,2829
"1556","Census Tract 267800","775","Census Tract 111202","6/1/2018 - 8/31/2018, Every day, Daily Average",1948,1408,2693
"1556","Census Tract 267800","776","Census Tract 111204","6/1/2018 - 8/31/2018, Every day, Daily Average",1986,1411,2794
"1556","Census Tract 267800","777","Census Tract 111205","6/1/2018 - 8/31/2018, Every day, Daily Average",2209,1566,3114
"1556","Census Tract 267800","778","Census Tract 111206","6/1/2018 - 8/31/2018, Every day, Daily Average",2005,1415,2840
"1556","Census Tract 267800","779","Census Tract 111301","6/1/2018 - 8/31/2018, Every day, Daily Average",1774,1286,2446
"1556","Census Tract 267800","780","Census Tract 111302","6/1/2018 - 8/31/2018, Every day, Daily Average",1978,1378,2837
"1556","Census Tract 267800","781","Census Tract 111400","6/1/2018 - 8/31/2018, Every day, Daily Average",1732,1186,2528
"1556","Census Tract 267800","782","Census Tract 113101","6/1/2018 - 8/31/2018, Every day, Daily Average",2046,1469,2849
"1556","Census Tract 267800","783","Census Tract 113102","6/1/2018 - 8/31/2018, Every day, Daily Average",2021,1456,2804
"1556","Census Tract 267800","784","Census Tract 113232","6/1/2018 - 8/31/2018, Every day, Daily Average",2130,1562,2902
"1556","Census Tract 267800","785","Census Tract 113233","6/1/2018 - 8/31/2018, Every day, Daily Average",2226,1621,3055
"1556","Census Tract 267800","786","Census Tract 113234","6/1/2018 - 8/31/2018, Every day, Daily Average",2205,1623,2994
"1556","Census Tract 267800","787","Census Tract 113237","6/1/2018 - 8/31/2018, Every day, Daily Average",2223,1704,2900
"1556","Census Tract 267800","788","Census Tract 113301","6/1/2018 - 8/31/2018, Every day, Daily Average",2142,1577,2908
"1556","Census Tract 267800","789","Census Tract 113303","6/1/2018 - 8/31/2018, Every day, Daily Average",2284,1693,3081
"1556","Census Tract 267800","790","Census Tract 113321","6/1/2018 - 8/31/2018, Every day, Daily Average",2209,1645,2965
"1556","Census Tract 267800","791","Census Tract 113322","6/1/2018 - 8/31/2018, Every day, Daily Average",2219,1620,3037
"1556","Census Tract 267800","792","Census Tract 113401","6/1/2018 - 8/31/2018, Every day, Daily Average",2065,1466,2907
"1556","Census Tract 267800","793","Census Tract 113421","6/1/2018 - 8/31/2018, Every day, Daily Average",2291,1668,3146
"1556","Census Tract 267800","794","Census Tract 113422","6/1/2018 - 8/31/2018, Every day, Daily Average",2170,1582,2975
"1556","Census Tract 267800","795","Census Tract 115101","6/1/2018 - 8/31/2018, Every day, Daily Average",1679,1168,2413
"1556","Census Tract 267800","796","Census Tract 115103","6/1/2018 - 8/31/2018, Every day, Daily Average",1883,1317,2691
"1556","Census Tract 267800","797","Census Tract 115104","6/1/2018 - 8/31/2018, Every day, Daily Average",1801,1254,2586
"1556","Census Tract 267800","798","Census Tract 115201","6/1/2018 - 8/31/2018, Every day, Daily Average",2092,1456,3004
"1556","Census Tract 267800","799","Census Tract 115202","6/1/2018 - 8/31/2018, Every day, Daily Average",1979,1381,2835
"1556","Census Tract 267800","800","Census Tract 115301","6/1/2018 - 8/31/2018, Every day, Daily Average",2161,1524,3064
"1556","Census Tract 267800","801","Census Tract 115302","6/1/2018 - 8/31/2018, Every day, Daily Average",1987,1414,2791
"1556","Census Tract 267800","802","Census Tract 115401","6/1/2018 - 8/31/2018, Every day, Daily Average",1848,1257,2716
"1556","Census Tract 267800","803","Census Tract 115403","6/1/2018 - 8/31/2018, Every day, Daily Average",2037,1426,2909
"1556","Census Tract 267800","804","Census Tract 115404","6/1/2018 - 8/31/2018, Every day, Daily Average",1999,1442,2770
"1556","Census Tract 267800","805","Census Tract 117101","6/1/2018 - 8/31/2018, Every day, Daily Average",1459,998,2132
"1556","Census Tract 267800","806","Census Tract 117102","6/1/2018 - 8/31/2018, Every day, Daily Average",1600,1111,2302
"1556","Census Tract 267800","807","Census Tract 117201","6/1/2018 - 8/31/2018, Every day, Daily Average",1270,853,1889
"1556","Census Tract 267800","808","Census Tract 117202","6/1/2018 - 8/31/2018, Every day, Daily Average",1274,847,1914
"1556","Census Tract 267800","809","Census Tract 117301","6/1/2018 - 8/31/2018, Every day, Daily Average",1458,1002,2120
"1556","Census Tract 267800","810","Census Tract 117302","6/1/2018 - 8/31/2018, Every day, Daily Average",1568,1079,2277
"1556","Census Tract 267800","811","Census Tract 117303","6/1/2018 - 8/31/2018, Every day, Daily Average",1487,1004,2201
"1556","Census Tract 267800","812","Census Tract 117404","6/1/2018 - 8/31/2018, Every day, Daily Average",1204,794,1825
"1556","Census Tract 267800","813","Census Tract 117405","6/1/2018 - 8/31/2018, Every day, Daily Average",1222,821,1817
"1556","Census Tract 267800","814","Census Tract 117407","6/1/2018 - 8/31/2018, Every day, Daily Average",1201,800,1801
"1556","Census Tract 267800","815","Census Tract 117408","6/1/2018 - 8/31/2018, Every day, Daily Average",1193,794,1791
"1556","Census Tract 267800","816","Census Tract 117510","6/1/2018 - 8/31/2018, Every day, Daily Average",1387,966,1991
"1556","Census Tract 267800","817","Census Tract 117520","6/1/2018 - 8/31/2018, Every day, Daily Average",1636,1099,2434
"1556","Census Tract 267800","818","Census Tract 117530","6/1/2018 - 8/31/2018, Every day, Daily Average",1410,957,2075
"1556","Census Tract 267800","819","Census Tract 119001","6/1/2018 - 8/31/2018, Every day, Daily Average",1680,1199,2352
"1556","Census Tract 267800","820","Census Tract 119002","6/1/2018 - 8/31/2018, Every day, Daily Average",1631,1157,2297
"1556","Census Tract 267800","821","Census Tract 119201","6/1/2018 - 8/31/2018, Every day, Daily Average",1882,1286,2752
"1556","Census Tract 267800","822","Census Tract 119202","6/1/2018 - 8/31/2018, Every day, Daily Average",1529,1083,2158
"1556","Census Tract 267800","823","Census Tract 119310","6/1/2018 - 8/31/2018, Every day, Daily Average",1756,1220,2526
"1556","Census Tract 267800","824","Census Tract 119320","6/1/2018 - 8/31/2018, Every day, Daily Average",1572,1080,2286
"1556","Census Tract 267800","825","Census Tract 119340","6/1/2018 - 8/31/2018, Every day, Daily Average",1504,1063,2126
"1556","Census Tract 267800","826","Census Tract 119341","6/1/2018 - 8/31/2018, Every day, Daily Average",1609,1117,2317
"1556","Census Tract 267800","827","Census Tract 119342","6/1/2018 - 8/31/2018, Every day, Daily Average",1805,1218,2673
"1556","Census Tract 267800","828","Census Tract 119400","6/1/2018 - 8/31/2018, Every day, Daily Average",1733,1216,2468
"1556","Census Tract 267800","829","Census Tract 119700","6/1/2018 - 8/31/2018, Every day, Daily Average",2012,1409,2872
"1556","Census Tract 267800","830","Census Tract 119800","6/1/2018 - 8/31/2018, Every day, Daily Average",2023,1416,2889
"1556","Census Tract 267800","831","Census Tract 119900","6/1/2018 - 8/31/2018, Every day, Daily Average",1736,1202,2506
"1556","Census Tract 267800","832","Census Tract 120010","6/1/2018 - 8/31/2018, Every day, Daily Average",1448,949,2207
"1556","Census Tract 267800","833","Census Tract 120020","6/1/2018 - 8/31/2018, Every day, Daily Average",1508,1040,2185
"1556","Census Tract 267800","834","Census Tract 120030","6/1/2018 - 8/31/2018, Every day, Daily Average",1731,1245,2405
"1556","Census Tract 267800","835","Census Tract 120103","6/1/2018 - 8/31/2018, Every day, Daily Average",1733,1255,2391
"1556","Census Tract 267800","836","Census Tract 120104","6/1/2018 - 8/31/2018, Every day, Daily Average",1680,1152,2447
"1556","Census Tract 267800","837","Census Tract 120105","6/1/2018 - 8/31/2018, Every day, Daily Average",1669,1173,2374
"1556","Census Tract 267800","838","Census Tract 120106","6/1/2018 - 8/31/2018, Every day, Daily Average",1469,1012,2131
"1556","Census Tract 267800","839","Census Tract 120107","6/1/2018 - 8/31/2018, Every day, Daily Average",1679,1151,2448
"1556","Census Tract 267800","840","Census Tract 120108","6/1/2018 - 8/31/2018, Every day, Daily Average",1489,1037,2136
"1556","Census Tract 267800","841","Census Tract 120300","6/1/2018 - 8/31/2018, Every day, Daily Average",1747,1232,2476
"1556","Census Tract 267800","842","Census Tract 120400","6/1/2018 - 8/31/2018, Every day, Daily Average",1876,1313,2679
"1556","Census Tract 267800","843","Census Tract 121010","6/1/2018 - 8/31/2018, Every day, Daily Average",1766,1283,2430
"1556","Census Tract 267800","844","Census Tract 121020","6/1/2018 - 8/31/2018, Every day, Daily Average",2138,1516,3013
"1556","Census Tract 267800","846","Census Tract 121102","6/1/2018 - 8/31/2018, Every day, Daily Average",2117,1560,2872
"1556","Census Tract 267800","847","Census Tract 121210","6/1/2018 - 8/31/2018, Every day, Daily Average",2020,1536,2654
"1556","Census Tract 267800","848","Census Tract 121221","6/1/2018 - 8/31/2018, Every day, Daily Average",1705,1261,2304
"1556","Census Tract 267800","849","Census Tract 121222","6/1/2018 - 8/31/2018, Every day, Daily Average",1997,1476,2700
"1556","Census Tract 267800","850","Census Tract 121600","6/1/2018 - 8/31/2018, Every day, Daily Average",2012,1430,2830
"1556","Census Tract 267800","851","Census Tract 121801","6/1/2018 - 8/31/2018, Every day, Daily Average",2285,1549,3369
"1556","Census Tract 267800","852","Census Tract 121802","6/1/2018 - 8/31/2018, Every day, Daily Average",1791,1311,2445
"1556","Census Tract 267800","853","Census Tract 121900","6/1/2018 - 8/31/2018, Every day, Daily Average",1820,1334,2481
"1556","Census Tract 267800","854","Census Tract 122000","6/1/2018 - 8/31/2018, Every day, Daily Average",1840,1311,2581
"1556","Census Tract 267800","855","Census Tract 122120","6/1/2018 - 8/31/2018, Every day, Daily Average",2263,1722,2973
"1556","Census Tract 267800","857","Census Tract 122122","6/1/2018 - 8/31/2018, Every day, Daily Average",1827,1361,2452
"1556","Census Tract 267800","858","Census Tract 122200","6/1/2018 - 8/31/2018, Every day, Daily Average",1887,1414,2517
"1556","Census Tract 267800","859","Census Tract 122410","6/1/2018 - 8/31/2018, Every day, Daily Average",1993,1419,2797
"1556","Census Tract 267800","860","Census Tract 122420","6/1/2018 - 8/31/2018, Every day, Daily Average",2127,1546,2925
"1556","Census Tract 267800","861","Census Tract 123010","6/1/2018 - 8/31/2018, Every day, Daily Average",2153,1589,2915
"1556","Census Tract 267800","862","Census Tract 123020","6/1/2018 - 8/31/2018, Every day, Daily Average",2110,1546,2879
"1556","Census Tract 267800","863","Census Tract 123103","6/1/2018 - 8/31/2018, Every day, Daily Average",2080,1509,2865
"1556","Census Tract 267800","864","Census Tract 123104","6/1/2018 - 8/31/2018, Every day, Daily Average",1902,1352,2675
"1556","Census Tract 267800","865","Census Tract 123203","6/1/2018 - 8/31/2018, Every day, Daily Average",2043,1449,2880
"1556","Census Tract 267800","866","Census Tract 123204","6/1/2018 - 8/31/2018, Every day, Daily Average",2063,1435,2964
"1556","Census Tract 267800","867","Census Tract 123205","6/1/2018 - 8/31/2018, Every day, Daily Average",2178,1621,2925
"1556","Census Tract 267800","868","Census Tract 123206","6/1/2018 - 8/31/2018, Every day, Daily Average",2161,1615,2890
"1556","Census Tract 267800","869","Census Tract 123301","6/1/2018 - 8/31/2018, Every day, Daily Average",1981,1393,2817
"1556","Census Tract 267800","870","Census Tract 123303","6/1/2018 - 8/31/2018, Every day, Daily Average",1810,1282,2555
"1556","Census Tract 267800","871","Census Tract 123304","6/1/2018 - 8/31/2018, Every day, Daily Average",1953,1384,2755
"1556","Census Tract 267800","872","Census Tract 123410","6/1/2018 - 8/31/2018, Every day, Daily Average",1764,1265,2459
"1556","Census Tract 267800","873","Census Tract 123420","6/1/2018 - 8/31/2018, Every day, Daily Average",1790,1264,2533
"1556","Census Tract 267800","874","Census Tract 123510","6/1/2018 - 8/31/2018, Every day, Daily Average",1704,1204,2411
"1556","Census Tract 267800","875","Census Tract 123520","6/1/2018 - 8/31/2018, Every day, Daily Average",1756,1227,2512
"1556","Census Tract 267800","876","Census Tract 123601","6/1/2018 - 8/31/2018, Every day, Daily Average",1557,1067,2271
"1556","Census Tract 267800","877","Census Tract 123602","6/1/2018 - 8/31/2018, Every day, Daily Average",1653,1138,2399
"1556","Census Tract 267800","878","Census Tract 123700","6/1/2018 - 8/31/2018, Every day, Daily Average",1674,1163,2408
"1556","Census Tract 267800","879","Census Tract 123800","6/1/2018 - 8/31/2018, Every day, Daily Average",1773,1239,2535
"1556","Census Tract 267800","880","Census Tract 123901","6/1/2018 - 8/31/2018, Every day, Daily Average",1836,1271,2651
"1556","Census Tract 267800","881","Census Tract 123902","6/1/2018 - 8/31/2018, Every day, Daily Average",1816,1245,2647
"1556","Census Tract 267800","882","Census Tract 124000","6/1/2018 - 8/31/2018, Every day, Daily Average",1583,1042,2403
"1556","Census Tract 267800","883","Census Tract 124102","6/1/2018 - 8/31/2018, Every day, Daily Average",1876,1319,2667
"1556","Census Tract 267800","884","Census Tract 124103","6/1/2018 - 8/31/2018, Every day, Daily Average",2184,1585,3007
"1556","Census Tract 267800","885","Census Tract 124104","6/1/2018 - 8/31/2018, Every day, Daily Average",1961,1441,2667
"1556","Census Tract 267800","886","Census Tract 124105","6/1/2018 - 8/31/2018, Every day, Daily Average",1978,1391,2812
"1556","Census Tract 267800","887","Census Tract 124201","6/1/2018 - 8/31/2018, Every day, Daily Average",1944,1409,2681
"1556","Census Tract 267800","888","Census Tract 124203","6/1/2018 - 8/31/2018, Every day, Daily Average",1788,1246,2564
"1556","Census Tract 267800","889","Census Tract 124204","6/1/2018 - 8/31/2018, Every day, Daily Average",1813,1273,2581
"1556","Census Tract 267800","890","Census Tract 124300","6/1/2018 - 8/31/2018, Every day, Daily Average",1798,1264,2556
"1556","Census Tract 267800","891","Census Tract 124400","6/1/2018 - 8/31/2018, Every day, Daily Average",1585,1090,2303
"1556","Census Tract 267800","892","Census Tract 124500","6/1/2018 - 8/31/2018, Every day, Daily Average",1580,1074,2323
"1556","Census Tract 267800","893","Census Tract 124600","6/1/2018 - 8/31/2018, Every day, Daily Average",1051,711,1552
"1556","Census Tract 267800","894","Census Tract 124700","6/1/2018 - 8/31/2018, Every day, Daily Average",1112,759,1627
"1556","Census Tract 267800","895","Census Tract 124902","6/1/2018 - 8/31/2018, Every day, Daily Average",1714,1194,2458
"1556","Census Tract 267800","896","Census Tract 124903","6/1/2018 - 8/31/2018, Every day, Daily Average",1684,1127,2514
"1556","Census Tract 267800","897","Census Tract 125100","6/1/2018 - 8/31/2018, Every day, Daily Average",1740,1177,2571
"1556","Census Tract 267800","898","Census Tract 125200","6/1/2018 - 8/31/2018, Every day, Daily Average",1757,1183,2608
"1556","Census Tract 267800","899","Census Tract 125310","6/1/2018 - 8/31/2018, Every day, Daily Average",1768,1233,2533
"1556","Census Tract 267800","900","Census Tract 125320","6/1/2018 - 8/31/2018, Every day, Daily Average",1717,1179,2498
"1556","Census Tract 267800","901","Census Tract 125401","6/1/2018 - 8/31/2018, Every day, Daily Average",1621,1097,2394
"1556","Census Tract 267800","902","Census Tract 125402","6/1/2018 - 8/31/2018, Every day, Daily Average",1475,987,2203
"1556","Census Tract 267800","903","Census Tract 125501","6/1/2018 - 8/31/2018, Every day, Daily Average",1716,1171,2512
"1556","Census Tract 267800","904","Census Tract 125502","6/1/2018 - 8/31/2018, Every day, Daily Average",1544,1040,2291
"1556","Census Tract 267800","905","Census Tract 125600","6/1/2018 - 8/31/2018, Every day, Daily Average",1576,1070,2320
"1556","Census Tract 267800","906","Census Tract 127102","6/1/2018 - 8/31/2018, Every day, Daily Average",1485,1021,2158
"1556","Census Tract 267800","907","Census Tract 127103","6/1/2018 - 8/31/2018, Every day, Daily Average",1609,1137,2276
"1556","Census Tract 267800","908","Census Tract 127104","6/1/2018 - 8/31/2018, Every day, Daily Average",1549,1078,2224
"1556","Census Tract 267800","909","Census Tract 127210","6/1/2018 - 8/31/2018, Every day, Daily Average",1332,884,2006
"1556","Census Tract 267800","910","Census Tract 127220","6/1/2018 - 8/31/2018, Every day, Daily Average",1337,918,1947
"1556","Census Tract 267800","911","Census Tract 127300","6/1/2018 - 8/31/2018, Every day, Daily Average",1081,726,1608
"1556","Census Tract 267800","912","Census Tract 127400","6/1/2018 - 8/31/2018, Every day, Daily Average",1113,731,1693
"1556","Census Tract 267800","913","Census Tract 127520","6/1/2018 - 8/31/2018, Every day, Daily Average",1173,776,1771
"1556","Census Tract 267800","914","Census Tract 127603","6/1/2018 - 8/31/2018, Every day, Daily Average",1038,672,1601
"1556","Census Tract 267800","915","Census Tract 127604","6/1/2018 - 8/31/2018, Every day, Daily Average",1048,681,1611
"1556","Census Tract 267800","916","Census Tract 127605","6/1/2018 - 8/31/2018, Every day, Daily Average",1356,854,2152
"1556","Census Tract 267800","917","Census Tract 127606","6/1/2018 - 8/31/2018, Every day, Daily Average",1006,653,1548
"1556","Census Tract 267800","918","Census Tract 127711","6/1/2018 - 8/31/2018, Every day, Daily Average",1021,672,1551
"1556","Census Tract 267800","919","Census Tract 127712","6/1/2018 - 8/31/2018, Every day, Daily Average",1037,690,1558
"1556","Census Tract 267800","920","Census Tract 127803","6/1/2018 - 8/31/2018, Every day, Daily Average",1353,942,1942
"1556","Census Tract 267800","921","Census Tract 127804","6/1/2018 - 8/31/2018, Every day, Daily Average",1392,936,2069
"1556","Census Tract 267800","922","Census Tract 127805","6/1/2018 - 8/31/2018, Every day, Daily Average",1496,995,2247
"1556","Census Tract 267800","923","Census Tract 127806","6/1/2018 - 8/31/2018, Every day, Daily Average",1355,899,2041
"1556","Census Tract 267800","924","Census Tract 127910","6/1/2018 - 8/31/2018, Every day, Daily Average",1456,1006,2106
"1556","Census Tract 267800","925","Census Tract 127920","6/1/2018 - 8/31/2018, Every day, Daily Average",1577,1095,2270
"1556","Census Tract 267800","926","Census Tract 128101","6/1/2018 - 8/31/2018, Every day, Daily Average",1702,1179,2455
"1556","Census Tract 267800","927","Census Tract 128102","6/1/2018 - 8/31/2018, Every day, Daily Average",1593,1085,2337
"1556","Census Tract 267800","928","Census Tract 128210","6/1/2018 - 8/31/2018, Every day, Daily Average",1574,1041,2379
"1556","Census Tract 267800","929","Census Tract 128220","6/1/2018 - 8/31/2018, Every day, Daily Average",1580,1087,2294
"1556","Census Tract 267800","930","Census Tract 128302","6/1/2018 - 8/31/2018, Every day, Daily Average",1300,848,1990
"1556","Census Tract 267800","931","Census Tract 128303","6/1/2018 - 8/31/2018, Every day, Daily Average",1412,940,2120
"1556","Census Tract 267800","932","Census Tract 128400","6/1/2018 - 8/31/2018, Every day, Daily Average",986,636,1526
"1556","Census Tract 267800","933","Census Tract 128500","6/1/2018 - 8/31/2018, Every day, Daily Average",1459,962,2212
"1556","Census Tract 267800","934","Census Tract 128601","6/1/2018 - 8/31/2018, Every day, Daily Average",1573,1043,2370
"1556","Census Tract 267800","935","Census Tract 128602","6/1/2018 - 8/31/2018, Every day, Daily Average",1575,1057,2346
"1556","Census Tract 267800","936","Census Tract 128702","6/1/2018 - 8/31/2018, Every day, Daily Average",985,660,1469
"1556","Census Tract 267800","937","Census Tract 128801","6/1/2018 - 8/31/2018, Every day, Daily Average",924,595,1433
"1556","Census Tract 267800","938","Census Tract 128802","6/1/2018 - 8/31/2018, Every day, Daily Average",1359,863,2138
"1556","Census Tract 267800","939","Census Tract 128910","6/1/2018 - 8/31/2018, Every day, Daily Average",888,575,1369
"1556","Census Tract 267800","940","Census Tract 131010","6/1/2018 - 8/31/2018, Every day, Daily Average",1948,1359,2790
"1556","Census Tract 267800","941","Census Tract 131020","6/1/2018 - 8/31/2018, Every day, Daily Average",1756,1191,2588
"1556","Census Tract 267800","942","Census Tract 131100","6/1/2018 - 8/31/2018, Every day, Daily Average",1784,1203,2644
"1556","Census Tract 267800","943","Census Tract 131200","6/1/2018 - 8/31/2018, Every day, Daily Average",1781,1227,2583
